smiles,Serine_threonine-protein_kinase_PIM1
CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,0.0
CCNNc1cc(C)c(C#N)c2nc3ccccc3n12,0.0
N#CC1CCC(Nc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,1.0
O=C(Nc1cc(-c2cccc3[nH]ccc23)cc2[nH]ncc12)c1ccccn1,0.0
Cn1ncc(NC(=O)c2csc(-c3cc[nH]n3)n2)c1C1CCC(N)C(F)CO1,1.0
NC(Cc1c[nH]c2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,0.0
FC(F)(F)Oc1cccc(-c2cnc3ccc(NCC4CCOCC4)nn23)c1,1.0
CC(C)C(C)COc1cncc(-c2ccc3c(-c4ccc(N)nc4F)c[nH]c3c2)n1,1.0
Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3C3CC(N)CC(C(F)(F)F)C3)n2)c1,1.0
CC(C)(CN)COc1ccc(F)c2ccc(-c3nnc4ccccn34)nc12,1.0
Oc1ccc(-n2nnc3ccc(NCc4ccc(F)cc4)nc32)cc1,1.0
COC1CCC(Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,1.0
O=C(O)CCNc1c(F)cc2c(=O)c(C(=O)O)cn(-c3ccc(F)cc3)c2c1[N+](=O)[O-],0.0
Nc1n[nH]c2nc(-c3cc(Br)ccc3O)cc(-c3ccccc3)c12,0.0
c1ccc(-c2nnc(-c3ccc4[nH]cc(-c5cncc(C6CC6)n5)c4c3)o2)cc1,1.0
O=C(Nc1n[nH]c2nnc(-c3cccnc3)cc12)C1CC1,0.0
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCCNC4)nn23)c1,1.0
FC(F)(F)c1cccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)c1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cnc(OC5CCCC5)cn4)c3c2)s1,1.0
C[Si](C)(C)c1cc2c([nH]1)c([N+](=O)[O-])cc1cn[nH]c12,0.0
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CC4(CCNC4)C3)n2)n1,1.0
O=C(NCc1ccc(O)cc1O)c1ccc2ccc(C(=O)O)c(O)c2n1,1.0
CC1CC(N)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)C1,1.0
CC(=O)Nc1nc(C(=O)Nc2cnccc2N2CCCCC2)cs1,1.0
FC1CCNCCC1Oc1cccc2ccc(-c3nnc4ccccn34)nc12,1.0
Cc1ccc(-c2n[nH]c3cnc(-c4cnn(C)c4)cc23)nc1N1CCN(C)CC1,1.0
Cn1ncc(NC(=O)c2nc(-c3cnn(C)c3C(F)(F)F)sc2N)c1C1CCC(N)C(F)CO1,1.0
CSc1nccc(-c2cc(C(N)=O)nn2C2CCNCC2)n1,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(OC5CCCC5)n4)c3c2)s1,1.0
O=C(Nc1cncc(-c2cc(-c3cccnc3)cs2)c1)C1CC1,0.0
c1cc(-c2n[nH]c3cnc(C4CCCOC4)cc23)nc(N2CCNCC2)c1,1.0
FC1CCNCC1c1cccc(-n2ncc3cnc(-c4cnn(CC(F)(F)F)c4)cc32)n1,1.0
Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2sccc12,1.0
FC(F)(F)Oc1cccc(-c2cnc3ccc(OCC4CCOCC4)nn23)c1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CN1CCOCC1,1.0
OC1(COc2cccc3ccc(-c4nnc5ccccn45)nc23)CCNCC1,1.0
CCN(CC)CCNc1cc(NC2CC2)n2ncc(C=C3SC(=O)NC3=O)c2n1,0.0
Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnn(CC(F)F)c1N1CCC(N)C(O)CC1,1.0
Nc1ccc(-c2c[nH]c3cc(-c4cncc(OC5CCC(N)CC5)n4)ccc23)c(F)n1,1.0
CCS(=O)(=O)c1ccc(OC)c(Nc2nccc(N(C)c3ccc4c(C)n[nH]c4c3)n2)c1,0.0
CC(C)(O)CCNc1ccc2ncc(-c3cccc(OC(F)(F)F)c3)n2n1,1.0
CC(C)Nc1cncc(-c2c[nH]c3ccc(-c4nc(N)ns4)cc23)n1,1.0
O=C(O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,0.0
c1cc2[nH]cc(-c3cncc(C4CC4)n3)c2cc1-c1nnc(NC2CNC2)o1,1.0
c1cc(N2CCCNCC2)nc(-n2ncc3cnc(-c4cnn(CC5COC5)c4)cc32)c1,1.0
O=C1NCCc2[nH]c(-c3cccc4ccc(Nc5cccc(Cl)c5)nc34)cc21,1.0
CC(C)Nc1nnc(-c2ccc3[nH]cc(-c4cccc(C(=O)N(C)C)n4)c3c2)o1,1.0
COCCNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,1.0
O=c1[nH]c(-c2ccc(Cl)cc2Cl)nc2c1oc1ccc(Br)cc12,1.0
COC(=O)c1ccc(C=C2SC(=O)NC2=O)cc1,0.0
Cn1ncc(NC(=O)c2nc(-c3cccc(=O)[nH]3)sc2N)c1N1CCCC(N)CC1,1.0
CN(C)CCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2n1Cc1ccccc1,1.0
Oc1ccc(-c2c[nH]c3ncc(-c4ccc(O)cc4O)cc23)cc1,0.0
CN1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4s3)o2)CC1,0.0
O=C1NCCc2[nH]c(-c3cccc4ccc(Cl)nc34)cc21,1.0
Cc1c(-c2nc(C(=O)Nc3cnn(C)c3C3CCC(N)C(F)CO3)cs2)cnn1C,1.0
Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,1.0
O=C(CC1CNC(=O)c2cc(-c3ccccc3F)cn21)NCC1CCCCC1,1.0
Cc1cccc(F)c1-c1nc(C(=O)Nc2cnn(C)c2C2CCC(N)C(F)CO2)cs1,1.0
O=C(Nc1ccccc1)Nc1ccccc1,0.0
O=C(Nc1n[nH]c2cc(-c3ccccc3)ccc12)C1CC1,0.0
CN1CCC(C(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1,0.0
O=C(O)c1cc2cc(Br)cc(NCCC3CCNCC3)c2o1,1.0
COc1cc(-c2csc3c(C=CC(=O)NCCN(C)C)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,0.0
CC(C)(Nc1nnc(-c2ccc3[nH]cc(-c4cncc(C5CC5)n4)c3c2)o1)c1ccccc1,1.0
COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC1N,1.0
Cc1cc(O)cc(C)c1C=Cc1cncc(C(N)=O)c1,0.0
CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1N,1.0
Clc1ccc(CNc2ccc3nnc(-c4ccccc4)n3n2)cc1,1.0
FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CCOCC4)nc32)c1,1.0
Cc1nc2cccc(-c3cc4c(=O)[nH]cnc4[nH]3)c2nc1NC(C)(C)C,1.0
COC1CCC(Nc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,1.0
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,1.0
c1ccc2c(c1)Cc1c[nH]nc1-2,0.0
CCCc1cc(-c2ccc3[nH]ncc3c2)on1,0.0
C=C(C)c1ccnc(-c2n[nH]c3cnc(-c4cnn(CC)c4)cc23)c1,1.0
OC1CCC(Nc2ccc3nnc(-c4cccc(OC(F)(F)F)c4)n3c2)CC1,1.0
CCNc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,1.0
CCC1COCCN1c1nnc(-c2ccc3[nH]cc(-c4cncc(C5CC5)n4)c3c2)o1,1.0
COC(=O)c1cccc2c1[nH]c1c2ccc2c(C=O)c[nH]c21,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)C(N)=O,1.0
O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1,0.0
c1cc(NC2CCNC2)c2nc(-c3nnc4ccccn34)ccc2c1,1.0
OC1CCCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)C1,1.0
Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(C3(F)CCCNCC3)n2)cn1,1.0
Oc1ccc(NCn2nnc3ccccc32)cc1,0.0
CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(Cc3cccc(O)c3)c21,1.0
Fc1cccc(F)c1-c1cccc(CNc2cnccc2OC2CCNCC2)n1,1.0
Cc1ccc(NC(=O)c2ccoc2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
Cn1ncc(NC(=O)c2csc(-c3cccnc3)n2)c1C1CCC(N)C(F)CO1,1.0
COC1COC(c2c(NC(=O)c3nc(-c4cccc(F)c4F)sc3N)cnn2C)CCC1N,1.0
COC1CCC(Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3c2)CC1,1.0
CC(C)c1ccc2c(c1)NC(=O)C2=NNc1ccc(S(N)(=O)=O)cc1,0.0
CNc1nnc(-c2ccc3[nH]cc(-c4ccccc4F)c3c2)s1,1.0
Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CCNCC2)cc1,0.0
NCCNc1cncc(-c2ccc3[nH]cc(-c4ccccc4F)c3c2)n1,1.0
O=c1[nH]cnc2c(Cl)cccc12,0.0
CC(C)(CNC(=O)CF)COc1cccc2ccc(-c3nnc4ccccn34)nc12,1.0
NC1CCCN(c2ccncc2NC(=O)c2csc(C3CCCCC3)n2)C1,1.0
COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,0.0
CC1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21,1.0
O=C1NC(=S)SC1=Cc1c[nH]c2ccccc12,1.0
N=CC(NC(=O)c1nc(-c2cc(F)ccc2F)sc1N)C(=NCC(F)F)N1CCCC(O)CC1,1.0
COc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,1.0
Cc1ccc(F)c(-c2cccc(C(=O)Nc3cnccc3C3CCC(O)C(N)C3)n2)c1F,1.0
OCCc1cncc(-c2ccc3[nH]cc(-c4ccccc4F)c3c2)n1,1.0
CC(C)C(C)OC1CC(=O)CC2C(=O)c3c(O)ccc(O)c3C(=O)C12,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cnc5ccccc5c4)c3c2)s1,1.0
N#Cc1ccc(Cc2cc(O)n3ncc(C(=O)Nc4c[nH]c5ncccc45)c3n2)cc1,1.0
NC1CCCN(c2ccncc2Nc2ncc3ccc(-c4ncccc4Cl)nn23)C1,1.0
CC(C)CNc1cc(NC2CC2)n2ncc(C=C3SC(=O)NC3=O)c2n1,0.0
CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccccc3F)cn21,0.0
CCNC(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1.0
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(S(N)(=O)=O)cc4)c3c2)n1,1.0
CCCOn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21,0.0
NCCCCNc1cncc(-c2cccc(C=CC(=O)O)c2)n1,1.0
COC1CCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CCC1N,1.0
Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,1.0
NC(=O)CCc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0.0
Cc1cncc(-c2cc3c(cn2)cnn3-c2cnc(C3CC3)c(N3CCCC(N)C3)n2)n1,1.0
Fc1cccc(F)c1-c1ccc2[nH]nc(-c3cncc(N4CCCCC4)n3)c2c1,1.0
Cn1cc(-c2cc3c(-c4ccc(Br)c(N5CCC(N)CC5)n4)n[nH]c3cn2)cn1,1.0
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOCC5CC5)c4)n[nH]c2-3)CC1,0.0
COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,0.0
COc1ccc(Oc2ccc3cc4n(c(=O)c3c2)C(=S)NC4=O)cc1,1.0
O=C1NCCc2[nH]c(-c3cccc4ccc(Oc5ccccc5F)nc34)cc21,1.0
CCn1cc(-c2cc3c(-c4ccc(C(C)C)c(N5CCCC(N)C5)n4)n[nH]c3cn2)cn1,1.0
Fc1cccnc1-c1ccc2[nH]nc(-c3cncc(OC4CNCCC45CC5)n3)c2c1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cc(C(=O)Nc5ccccc5)ccc4F)c3c2)s1,1.0
CCNC(=O)c1n[nH]c(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,0.0
Cn1ncc(NC(=O)c2csc(-c3c(F)cccc3F)n2)c1C1CCC(N)C(O)CO1,1.0
COC(=O)c1cncc(C=Cc2c(C)cc(O)cc2C)c1,0.0
COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(NC(=O)OC)C(N)C3)ccc2F)c(F)c1,1.0
N#Cc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cn(Cc5ccccc5)nn4)cc23)cc1,0.0
NS(=O)(=O)c1ccc(NN=C2C(=O)Nc3ccc(-c4cnco4)cc32)cc1,0.0
N#Cc1c(-c2cccs2)cc(-c2cccs2)nc1O,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(O)n4)c3c2)s1,0.0
NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccsc12,1.0
O=C1N(c2n[nH]c3cnc(-c4cccnc4)cc23)CCC12CCNCC2,1.0
O=C(Nc1ccccc1)Nc1ccccn1,0.0
Nc1ccc(-c2c[nH]c3ccc(-c4cnccn4)cc23)c(F)n1,1.0
Oc1c(Br)cc(C=C2c3cc(I)ccc3NC2O)cc1Br,1.0
CNc1nnc(-c2ccc3[nH]cc(-c4cnc5ccccc5c4)c3c2)s1,1.0
CCOC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N,1.0
O=C(Nc1cc(-c2ccc(O)cc2)cc2[nH]ncc12)c1ccccn1,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCC(O)CCO1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(-c5ccccc5)n4)c3c2)s1,1.0
c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1,1.0
c1ccc(CC2CCNC3(CCN(c4ncnc5[nH]cnc45)CC3)C2)cc1,0.0
Nc1nccc(Oc2cccc3ccc(-c4nnc5ccccn45)nc23)n1,1.0
Cn1cc(Nc2ncc(Br)c(Nc3ccccc3C(N)=O)n2)cn1,1.0
NC(COc1cncc(-c2cc3cnccc3s2)c1)Cc1c[nH]c2ccccc12,1.0
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCC(N)C(F)CC1,1.0
c1cc(-c2n[nH]c3cnc(-c4cnn(C5CC5)c4)cc23)nc(N2CCNCC2)c1,1.0
NC1CCCN(c2c(Br)cccc2C=C2SC(=O)NC2=O)C1,1.0
CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1NS(C)(=O)=O,1.0
COc1ccccc1-c1nc(C=C2SC(=S)NC2=O)cs1,1.0
C1=C(c2n[nH]c3cnc(-c4cccnc4)cc23)CCC1,1.0
Cc1cscc1-c1ccc2sc3c(=O)[nH]c(CN(C)C)nc3c2c1,1.0
CN(C)CCNc1cncc(-c2ccc3[nH]cc(-c4ccc(OC(F)(F)F)cc4)c3c2)n1,1.0
NCCNc1ccn2ncc(-c3cccc(-c4ncc[nH]4)c3)c2n1,0.0
CC1CN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)CC(N)C1O,1.0
Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1F,1.0
CCNC(=O)Nc1ccc2ncc(-c3ccc(OC)cc3)cc2n1,0.0
c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3sccc23)cc1,1.0
CC1CC(N)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cc(O)cc3F)ccc2F)C1,1.0
Brc1c(Br)c(Br)c2c(nc(N3CCNCC3)n2Cc2ccccc2)c1Br,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(NC5CCCCC5)n4)c3c2)s1,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1CCNCC1,1.0
O=c1oc2ccccc2c2[nH]c(-c3ccccc3)nc12,1.0
O=C1C(=Cc2c[nH]c3ccccc23)Oc2c1ccc(O)c2CN1CCCNCC1,1.0
COc1cc(NCC2CCNCC2)nc2c1nnn2-c1cccc(N(C)C)c1,1.0
COC1COC(c2c(NC(=O)c3nc(-c4c(F)ccc(F)c4F)sc3N)cnn2C)CCC1N,1.0
CCC1C(=O)N(C)c2cnc(-n3ccnc3-c3ccc(F)cc3)nc2N1c1ccn(C)n1,0.0
CSc1ccc(-c2c(-c3cccc(OC(F)(F)F)c3)cc3n2C(CCN)CNC3=O)cc1,1.0
COC1CCC(c2c(NC(=O)c3nc(-c4ccccc4F)sc3N)cnn2C)CCC1N,1.0
NC(=O)c1ccc2c(ccn2-c2cccc(Cl)c2)c1,0.0
COC(=O)Nc1nc2cc(Oc3cccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)c3)ccc2[nH]1,0.0
Cn1ncc(NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)c1N1CCCC(N)CC1,1.0
NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,1.0
CSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(C)c3ccccc3)c2n1,0.0
CN(C)CC(CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1)C(O)c1ccccc1,1.0
CC(=O)NC1(C)CCCN(c2c(NC(=O)c3nc(-c4c(F)cccc4F)sc3N)cnn2C)CC1,1.0
Cn1cc(-c2cc3c(cn2)cnn3-c2cn(C)c(=O)c(N3CCCC(N)C3)n2)cn1,1.0
Cn1ncc(NC(=O)c2csc(-c3c(F)cc4c(c3F)OCC4)n2)c1C1CCC(N)C(F)CO1,1.0
CCCCCNC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,1.0
Cc1cc(F)c(-c2nc(C(=O)Nc3cnn(C)c3C3CCC(N)C(F)CO3)ccc2F)c(F)c1,1.0
CC(=O)NCc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,0.0
Nc1sc(-c2c(F)cccc2F)nc1C(=O)Nc1cnccc1N1CCC(F)CC1,1.0
Fc1ccc(-c2cc3c(-c4cccc(N5CCNCC5)n4)n[nH]c3cn2)cn1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)C(C)NC4=O)c2nc1NC(C)(C)C,1.0
Cc1ccc(-c2n[nH]c3cnc(-c4cnn(C)c4)cc23)nc1N1CCCC(O)C1,1.0
C(=Cc1cncc(OC2CCNC2)c1)c1ccncc1,0.0
c1ccc(Nc2ccccc2)cc1,0.0
COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,0.0
FC(F)(F)c1ccc(-c2nnc3ccc(NC4CCCCC4)nn23)cc1,1.0
COc1cc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)cc(Cl)c1O,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4nccc(C(F)(F)F)n4)c3c2)o1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC(=O)NC1,1.0
Cn1cc(-c2cncc(-c3c[nH]c4ccc(-c5nnc(N)o5)cc34)n2)cn1,1.0
CN1CCN(C(=O)c2ccc3cccc(-c4cc5c([nH]4)CCNC5=O)c3n2)CC1,1.0
CN(C)CCCNc1cncc(-c2ccc3[nH]cc(-c4ccc(C(F)(F)F)cc4)c3c2)n1,1.0
CC(C)(CO)CCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCC1N,1.0
Cc1cncc(-c2cc3c(cnn3-c3cccc(N4CCNCC4)n3)nn2)n1,1.0
Cc1[nH]nc(-c2nc(C(=O)Nc3cnn(C)c3C3CCC(N)C(F)CO3)cs2)c1C,1.0
COc1cc(C=Cc2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O,0.0
O=C(NC1CNC1)c1cccc(-c2n[nH]c3cnc(-c4cccnc4)cc23)n1,1.0
Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CO,1.0
COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)nc3)ccnc2cc1OCCCN1CCOCC1,0.0
CNC(=O)C1(N)CCN(c2cccc(-c3n[nH]c4cnc(-c5cccnc5)cc34)n2)CC1,1.0
NC1CCCN(c2cncc(-c3ccc4[nH]cc(-c5ccccc5F)c4c3)n2)C1,1.0
NC1CCN(c2cc(Cl)ccc2C=C2SC(=O)NC2=O)C1,1.0
CC(=C1C(=O)Nc2ccc(Cl)cc21)c1ccc(-c2cccc(C(=O)N3CCCN(C)CC3)c2)o1,1.0
NC1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cncs5)cc34)n2)C1,1.0
O=S1(=O)CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,1.0
O=C(O)c1cc(-c2cccs2)n2nccc2n1,0.0
CC(=O)c1ccc2oc3c(=O)[nH]c(CN4CCN(C)CC4)nc3c2c1,1.0
NC1CCCN(c2nc(-c3n[nH]c4cnc(-c5cccnc5)cc34)ccc2Br)CC1,1.0
CC(C)C(N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(C)(N)CC1,1.0
Cn1ncc(NC(=O)c2csc(-c3cccc(Cl)c3F)n2)c1C1CCC(N)C(F)CO1,1.0
Cn1cc(-c2ccc3oc(C(=O)O)cc3c2)cn1,0.0
Nc1nnc(-c2ccc3[nH]cc(-c4cncc(N5CCCCC5)n4)c3c2)s1,1.0
Cc1n[nH]c2cnc(-c3cncnc3)cc12,0.0
COc1ccc2c(c1CN1CCNCC1)OC(=Cc1c[nH]c3ccncc13)C2=O,1.0
O=c1cc(N2CCOCC2)oc2c(-c3ccc4c(c3)OCCO4)csc12,1.0
O=C(O)c1ccc2ccc(C=Cc3cc(Br)c(O)c(Br)c3)nc2c1O,0.0
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3cc(O)ccc3F)n2)CC(N)C1O,1.0
CC(C)(C)Nc1nnc(-c2ccc3[nH]cc(-c4ncc(C(N)=O)s4)c3c2)o1,1.0
CC(C)OC1=NNC(=O)C1=Cc1c[nH]c2ccccc12,0.0
FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCCCC4)cn23)c1,1.0
c1cc(C2CC2)nc(-c2c[nH]c3ccc(-c4nnc(NC5COC5)o4)cc23)n1,1.0
O=C1NC(=O)C(=Cc2ccc(F)cc2)S1,1.0
O=C1NCCc2[nH]c(-c3cccc4ccc(N5CCOCC5)nc34)cc21,1.0
COc1ccc(-c2c3c4cc(OC)c(O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O,1.0
Cn1ncc(NC(=O)c2csc(-c3ccc[nH]c3=O)n2)c1C1CCC(N)C(F)CO1,1.0
CC1COCCN1c1ccnc(-c2c[nH]c3ccc(-c4nnc(N)o4)cc23)n1,1.0
O=c1[nH]c(-c2ccc(F)cc2Cl)nc2c1oc1ccc(Br)cc12,1.0
COc1cccc(-n2ncc3c(NN=Cc4ccc(F)cc4)ncnc32)c1,0.0
Clc1ccccc1-c1ccc2cnc(Nc3cnccc3OC3CCCNC3)n2n1,1.0
CN1CCN(c2cc3c(-c4ccccn4)n[nH]c3cn2)CC1=O,0.0
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1,0.0
N#Cc1c(-c2cccc3ccccc23)cc(-c2cc3c(ccc4ccccc43)oc2=O)[nH]c1=O,0.0
CCc1ccc(-c2n[nH]c3cnc(-c4cnn(CC)c4)cc23)nc1N1CCCC(N)C1,1.0
CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1CCO)CC2,1.0
NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(O)c(F)c3)n[nH]2)cc1,0.0
O=C1NCCc2[nH]c(-c3cccc4ccc(-c5c(F)cccc5F)nc34)cc21,1.0
COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC1N,1.0
CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC(N)C1n1ccnn1,1.0
Nc1nnc(-c2ccc3[nH]cc(-c4cccc(NC5CCCCC5)n4)c3c2)s1,1.0
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,0.0
O=c1[nH]c(-c2c(F)cccc2Cl)nc2c1oc1ccc(C3CC3)cc12,1.0
Fc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,0.0
O=C(O)c1ccc2ccc(C=Cc3cc(O)cc(O)c3)nc2c1O,1.0
NC(=O)c1cc2ccncc2s1,0.0
Cc1nc2cccc(-c3cc(C(N)=O)c(C4CC4)[nH]3)c2nc1NC(C)(C)C,1.0
O=C1NCCc2[nH]c(-c3cccc4ccc(Oc5cccc(O)c5)nc34)cc21,1.0
CC1CC(N)CN(c2ccncc2Nc2ncc3ccc(-c4nccs4)nn23)C1,1.0
Cn1ncc(NC(=O)c2nc(-c3ccccc3F)sc2N)c1N1CCCC(N)C1,1.0
NCCOc1cncc(C=Cc2ccncc2)c1,0.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1-c1ccoc1C,1.0
NC1CCN(c2cncc(-c3n[nH]c4cnc(-c5cccnc5)cc34)c2)CC1,1.0
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCC4(CCNC4)CC3)n2)n1,1.0
Cc1cncc(-c2cc3c(cn2)cnn3-c2cccc(N3CCNCC3)n2)n1,1.0
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1C1=CCOCC1,1.0
O=C(O)c1ccc2ccc(C=Cc3cccc(O)c3O)nc2c1O,0.0
CCn1cc(-c2cc3c(-c4cccc(N5CCNC(CO)C5)n4)n[nH]c3cn2)cn1,1.0
Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1CCS(=O)(=O)C1,1.0
Cn1cc(-c2cc3c(-c4ccc(Br)c(N5CCCC(O)C5)n4)n[nH]c3cn2)cn1,1.0
